time,x,y,yaw,vel_x,yaw_vel
5.792922258,7.35197932,-0.071643548,-0.194277071,0.781017451,-0.153220308
5.825979233,7.379153111,-0.077062285,-0.199482629,0.814954864,-0.153110337
5.82640624,7.379153111,-0.077062285,-0.199482629,0.814954864,-0.153110337
5.861751556,7.407428614,-0.082854542,-0.204687882,0.848892901,-0.153206351
5.862221956,7.407428614,-0.082854542,-0.204687882,0.848892901,-0.153206351
5.895410538,7.436802585,-0.089032014,-0.209898858,0.882347987,-0.153521895
5.895853519,7.436802585,-0.089032014,-0.209898858,0.882347987,-0.153521895
5.92942524,7.467272178,-0.095606795,-0.215167282,0.916485679,-0.155431525
5.930089474,7.467272178,-0.095606795,-0.215167282,0.916485679,-0.155431525
5.965581894,7.498835532,-0.102592572,-0.220404679,0.950481165,-0.15284346
5.966891289,7.498835532,-0.102592572,-0.220404679,0.950481165,-0.15284346
5.998768568,7.531487,-0.109996243,-0.225585394,0.984821838,-0.152812799
5.999568224,7.531487,-0.109996243,-0.225585394,0.984821838,-0.152812799
6.032033682,7.565214082,-0.117815567,-0.230822488,1.021992816,-0.153881744
6.032532454,7.565214082,-0.117815567,-0.230822488,1.021992816,-0.153881744
6.065860271,7.600013864,-0.126069034,-0.236067765,1.06123463,-0.152222982
6.066427708,7.600013864,-0.126069034,-0.236067765,1.06123463,-0.152222982
6.101510525,7.635879198,-0.134782862,-0.241277241,1.102265804,-0.151007588
6.102592707,7.635879198,-0.134782862,-0.241277241,1.102265804,-0.151007588
6.136252403,7.672820886,-0.143962213,-0.246494007,1.142613706,-0.151080026
6.136940956,7.672820886,-0.143962213,-0.246494007,1.142613706,-0.151080026
6.169577837,7.710773364,-0.153564848,-0.251682328,1.178322083,-0.139865953
6.170311689,7.710773364,-0.153564848,-0.251682328,1.178322083,-0.139865953
6.204755783,7.748434816,-0.162444578,-0.255245316,1.187227791,-0.099976197
6.206029415,7.748434816,-0.162444578,-0.255245316,1.187227791,-0.099976197
6.239658594,7.786243432,-0.170751461,-0.259181701,1.22101514,-0.123238524
6.240632296,7.786243432,-0.170751461,-0.259181701,1.22101514,-0.123238524
6.27260828,7.825045821,-0.179451898,-0.263760153,1.255121402,-0.137911052
6.273116112,7.825045821,-0.179451898,-0.263760153,1.255121402,-0.137911052
6.30608654,7.864870801,-0.188618356,-0.268739021,1.286813695,-0.145745945
6.306629181,7.864870801,-0.188618356,-0.268739021,1.286813695,-0.145745945
6.338754177,7.905725107,-0.198725839,-0.273632782,1.323408102,-0.140622388
6.339349508,7.905725107,-0.198725839,-0.273632782,1.323408102,-0.140622388
6.372614622,7.947321234,-0.208878751,-0.278540343,1.361142203,-0.144741953
6.373152971,7.947321234,-0.208878751,-0.278540343,1.361142203,-0.144741953
6.407071829,7.989719983,-0.219590789,-0.284346864,1.400458478,-0.182896583
6.408022165,7.989719983,-0.219590789,-0.284346864,1.400458478,-0.182896583
6.441405296,8.032452718,-0.230144579,-0.291237984,1.397416736,-0.207194509
6.442013025,8.032452718,-0.230144579,-0.291237984,1.397416736,-0.207194509
6.475199461,8.075708935,-0.241244948,-0.298958636,1.43472507,-0.22361357
6.475846052,8.075708935,-0.241244948,-0.298958636,1.43472507,-0.22361357
6.509530306,8.119585026,-0.252580285,-0.306256562,1.50440536,-0.191380468
6.51020503,8.119585026,-0.252580285,-0.306256562,1.50440536,-0.191380468
6.543267727,8.163907923,-0.264157211,-0.312806636,1.472504528,-0.183812175
6.543754101,8.163907923,-0.264157211,-0.312806636,1.472504528,-0.183812175
6.577403545,8.207673831,-0.276025161,-0.318951063,1.511046418,-0.162048384
6.578042984,8.207673831,-0.276025161,-0.318951063,1.511046418,-0.162048384
6.611279488,8.250457797,-0.287063898,-0.324641369,1.407972527,-0.161474357
6.611694098,8.250457797,-0.287063898,-0.324641369,1.407972527,-0.161474357
6.645632505,8.292800831,-0.298687956,-0.33103987,1.488322551,-0.20057068
6.646636724,8.292800831,-0.298687956,-0.33103987,1.488322551,-0.20057068
6.679847002,8.334647502,-0.310143493,-0.338538885,1.430693903,-0.227215609
6.680551052,8.334647502,-0.310143493,-0.338538885,1.430693903,-0.227215609
6.713526249,8.376023621,-0.321704193,-0.347169867,1.482805102,-0.266703525
6.714099884,8.376023621,-0.321704193,-0.347169867,1.482805102,-0.266703525
6.747644186,8.41744379,-0.333875796,-0.356735959,1.402338621,-0.275401734
6.748311758,8.41744379,-0.333875796,-0.356735959,1.402338621,-0.275401734
6.782161713,8.459389631,-0.346759618,-0.365616133,1.537866662,-0.237907871
6.782863855,8.459389631,-0.346759618,-0.365616133,1.537866662,-0.237907871
6.816429377,8.501953834,-0.360339338,-0.373826331,1.4483245,-0.232430447
6.816910028,8.501953834,-0.360339338,-0.373826331,1.4483245,-0.232430447
6.850043058,8.544382288,-0.374942293,-0.38147136,1.50376995,-0.20865481
6.850557327,8.544382288,-0.374942293,-0.38147136,1.50376995,-0.20865481
6.884250879,8.586374307,-0.3889024,-0.388566377,1.467427732,-0.208276972
6.884966373,8.586374307,-0.3889024,-0.388566377,1.467427732,-0.208276972
6.918381691,8.628465657,-0.404217523,-0.396236062,1.476802534,-0.233599524
6.919275999,8.628465657,-0.404217523,-0.396236062,1.476802534,-0.233599524
6.953145981,8.670163964,-0.419605455,-0.404839766,1.500849941,-0.264494168
6.953916073,8.670163964,-0.419605455,-0.404839766,1.500849941,-0.264494168
6.986918449,8.711965032,-0.435712584,-0.414402966,1.453701928,-0.285337356
6.987628698,8.711965032,-0.435712584,-0.414402966,1.453701928,-0.285337356
7.021073818,8.754022326,-0.452710489,-0.424632775,1.503733965,-0.285073044
7.02172184,8.754022326,-0.452710489,-0.424632775,1.503733965,-0.285073044
7.055609465,8.797295109,-0.471002351,-0.433639267,1.537697326,-0.226252422
7.056216717,8.797295109,-0.471002351,-0.433639267,1.537697326,-0.226252422
7.089746237,8.840657653,-0.490179131,-0.441072228,1.517530901,-0.210217272
7.090308428,8.840657653,-0.490179131,-0.441072228,1.517530901,-0.210217272
7.123228788,8.883790605,-0.508998861,-0.448150462,1.506307798,-0.198548538
7.124099493,8.883790605,-0.508998861,-0.448150462,1.506307798,-0.198548538
7.157455444,8.926915351,-0.528890478,-0.454743778,1.507378141,-0.196131752
7.15819478,8.926915351,-0.528890478,-0.454743778,1.507378141,-0.196131752
7.19170928,8.970630261,-0.550271984,-0.461992792,1.516480403,-0.219009803
7.192676544,8.970630261,-0.550271984,-0.461992792,1.516480403,-0.219009803
7.225959063,9.014092498,-0.571669384,-0.469296888,1.513509254,-0.199106152
7.226923704,9.014092498,-0.571669384,-0.469296888,1.513509254,-0.199106152
7.260764122,9.057560745,-0.593342885,-0.475299466,1.500428742,-0.145650409
7.261460543,9.057560745,-0.593342885,-0.475299466,1.500428742,-0.145650409
7.299207926,9.102105235,-0.616592411,-0.479865338,1.530685701,-0.114385965
7.300488949,9.102105235,-0.616592411,-0.479865338,1.530685701,-0.114385965
7.338196993,9.147243273,-0.64021216,-0.48191096,1.534659274,0.005466403
7.339341402,9.147243273,-0.64021216,-0.48191096,1.534659274,0.005466403
7.375952959,9.192483744,-0.663792339,-0.480409721,1.528756313,0.051723866
7.377255678,9.192483744,-0.663792339,-0.480409721,1.528756313,0.051723866
7.411203861,9.237758712,-0.687345503,-0.480221135,1.526895625,-0.030877125
7.412142277,9.237758712,-0.687345503,-0.480221135,1.526895625,-0.030877125
7.451102972,9.282979946,-0.710960527,-0.481502054,1.522303348,-0.029474471
7.452218056,9.282979946,-0.710960527,-0.481502054,1.522303348,-0.029474471
7.487071037,9.328203767,-0.734626158,-0.481913584,1.518819131,0.007757246
7.487917423,9.328203767,-0.734626158,-0.481913584,1.518819131,0.007757246
7.525130749,9.373450525,-0.758297103,-0.48144018,1.512661331,0.0133583
7.526330471,9.373450525,-0.758297103,-0.48144018,1.512661331,0.0133583
7.559954405,9.418714331,-0.781956227,-0.481386787,1.505684403,-0.007282345
7.561125278,9.418714331,-0.781956227,-0.481386787,1.505684403,-0.007282345
7.595886707,9.46396438,-0.805612716,-0.481692616,1.502046908,-0.005691071
7.59671092,9.46396438,-0.805612716,-0.481692616,1.502046908,-0.005691071
7.634726286,9.509202031,-0.829267303,-0.481671463,1.500971249,0.005014166
7.635553598,9.509202031,-0.829267303,-0.481671463,1.500971249,0.005014166
7.673174143,9.554439143,-0.852911504,-0.481533043,1.500959938,0.00110327
7.675061941,9.554439143,-0.852911504,-0.481533043,1.500959938,0.00110327
7.709969282,9.599677662,-0.876553783,-0.481606283,1.500978388,-0.003916232
7.710979223,9.599677662,-0.876553783,-0.481606283,1.500978388,-0.003916232
7.744900703,9.644913854,-0.900200475,-0.481677046,1.501277878,0.000414473
7.745890379,9.644913854,-0.900200475,-0.481677046,1.501277878,0.000414473
7.780040264,9.690148982,-0.923845945,-0.481616071,1.501228721,0.001788169
7.780655861,9.690148982,-0.923845945,-0.481616071,1.501228721,0.001788169
7.815809965,9.735384308,-0.947488497,-0.481605782,1.501195955,-0.001198683
7.816854954,9.735384308,-0.947488497,-0.481605782,1.501195955,-0.001198683
7.852752924,9.780618078,-0.971131662,-0.481654749,1.501168071,-0.001155901
7.853941679,9.780618078,-0.971131662,-0.481654749,1.501168071,-0.001155901
7.887574673,9.82585001,-0.994775616,-0.481657715,1.501129762,0.000543695
7.888285398,9.82585001,-0.994775616,-0.481657715,1.501129762,0.000543695
7.926734447,9.871081288,-1.018418259,-0.481636672,1.501092046,0.000132119
7.927595139,9.871081288,-1.018418259,-0.481636672,1.501092046,0.000132119
7.962239504,9.916311662,-1.042060084,-0.481645185,1.501059384,-0.000678288
7.962792158,9.916311662,-1.042060084,-0.481645185,1.501059384,-0.000678288
7.997443438,9.96154068,-1.065702021,-0.481657253,1.501026098,-0.000198367
7.998221874,9.96154068,-1.065702021,-0.481657253,1.501026098,-0.000198367
8.037834644,10.00676846,-1.089343671,-0.481649839,1.500989181,0.000163934
8.038621426,10.00676846,-1.089343671,-0.481649839,1.500989181,0.000163934
8.073096514,10.0519954,-1.112984447,-0.481643392,1.500954698,-0.000158222
8.074618816,10.0519954,-1.112984447,-0.481643392,1.500954698,-0.000158222
8.10909462,10.09722116,-1.136624878,-0.481645879,1.500920536,-0.000251804
8.109840631,10.09722116,-1.136624878,-0.481645879,1.500920536,-0.000251804
8.143558502,10.14244581,-1.160264948,-0.481643881,1.500886284,-1.30E-05
8.144186258,10.14244581,-1.160264948,-0.481643881,1.500886284,-1.30E-05
8.178449392,10.18766933,-1.183904568,-0.481636648,1.500850483,7.61E-07
8.179235697,10.18766933,-1.183904568,-0.481636648,1.500850483,7.61E-07
8.213913202,10.23289191,-1.207543516,-0.481631966,1.500816685,-0.000105982
8.2145257,10.23289191,-1.207543516,-0.481631966,1.500816685,-0.000105982
8.251997948,10.27811329,-1.231182145,-0.481628528,1.500781614,-6.86E-05
8.252708673,10.27811329,-1.231182145,-0.481628528,1.500781614,-6.86E-05
8.290151834,10.32333344,-1.254820652,-0.48162243,1.500747155,9.01E-06
8.290776253,10.32333344,-1.254820652,-0.48162243,1.500747155,9.01E-06
8.328830481,10.36855269,-1.278458285,-0.481615605,1.500711719,-1.78E-05
8.329538107,10.36855269,-1.278458285,-0.481615605,1.500711719,-1.78E-05
8.369148493,10.41377098,-1.302095268,-0.481609883,1.50067811,-3.18E-05
8.370932817,10.41377098,-1.302095268,-0.481609883,1.50067811,-3.18E-05
8.405025244,10.4589881,-1.325731901,-0.481603901,1.500642471,-3.85E-06
8.405770063,10.4589881,-1.325731901,-0.481603901,1.500642471,-3.85E-06
8.4467237,10.50420426,-1.349367867,-0.481597115,1.50060885,1.50E-05
8.447256327,10.50420426,-1.349367867,-0.481597115,1.50060885,1.50E-05
8.487597704,10.54941927,-1.373003446,-0.481590581,1.500573266,8.74E-08
8.488908768,10.54941927,-1.373003446,-0.481590581,1.500573266,8.74E-08
8.523544312,10.59463334,-1.396638341,-0.481584475,1.500539654,7.82E-06
8.524221659,10.59463334,-1.396638341,-0.481584475,1.500539654,7.82E-06
8.561848402,10.63984624,-1.420272872,-0.481578265,1.500504013,1.65E-05
8.562480688,10.63984624,-1.420272872,-0.481578265,1.500504013,1.65E-05
8.601976633,10.68505821,-1.443906689,-0.481572134,1.500470399,2.11E-05
8.602632523,10.68505821,-1.443906689,-0.481572134,1.500470399,2.11E-05
8.64191556,10.73026903,-1.467540135,-0.481566393,1.500434722,1.45E-05
8.642545462,10.73026903,-1.467540135,-0.481566393,1.500434722,1.45E-05
8.679953575,10.77547891,-1.491172857,-0.481561007,1.500401208,2.18E-05
8.680560112,10.77547891,-1.491172857,-0.481561007,1.500401208,2.18E-05
8.714960575,10.82068765,-1.514805212,-0.481555826,1.500365387,2.08E-05
8.715549707,10.82068765,-1.514805212,-0.481555826,1.500365387,2.08E-05
8.752091885,10.86589545,-1.538436822,-0.481551054,1.500331894,2.26E-05
8.75278163,10.86589545,-1.538436822,-0.481551054,1.500331894,2.26E-05
8.786151409,10.91110211,-1.562068065,-0.481546695,1.500296083,1.79E-05
8.78727746,10.91110211,-1.562068065,-0.481546695,1.500296083,1.79E-05
8.821382523,10.95630784,-1.585698553,-0.481542781,1.500262536,2.16E-05
8.82194376,10.95630784,-1.585698553,-0.481542781,1.500262536,2.16E-05
8.857607365,11.00151242,-1.609328673,-0.481539228,1.500226738,1.70E-05
8.858295202,11.00151242,-1.609328673,-0.481539228,1.500226738,1.70E-05
8.892579556,11.04671608,-1.632958026,-0.48153619,1.500193257,1.78E-05
8.89315629,11.04671608,-1.632958026,-0.48153619,1.500193257,1.78E-05
8.926317692,11.0919186,-1.656587009,-0.48153356,1.500157369,1.30E-05
8.926795721,11.0919186,-1.656587009,-0.48153356,1.500157369,1.30E-05
8.960184813,11.1371202,-1.680215218,-0.481531431,1.500123826,1.40E-05
8.960712671,11.1371202,-1.680215218,-0.481531431,1.500123826,1.40E-05
8.997543812,11.18232066,-1.703843053,-0.481529687,1.500087997,8.76E-06
8.999386072,11.18232066,-1.703843053,-0.481529687,1.500087997,8.76E-06
9.031546831,11.2275202,-1.727470109,-0.481528459,1.500054448,8.59E-06
9.032154799,11.2275202,-1.727470109,-0.481528459,1.500054448,8.59E-06
9.06738925,11.27271861,-1.751096785,-0.481527596,1.500018609,3.75E-06
9.068387508,11.27271861,-1.751096785,-0.481527596,1.500018609,3.75E-06
9.105511427,11.31791609,-1.774722679,-0.481527216,1.499985083,3.30E-06
9.107732058,11.31791609,-1.774722679,-0.481527216,1.499985083,3.30E-06
9.141603231,11.36311244,-1.798348187,-0.481527165,1.499949228,-1.47E-06
9.142203569,11.36311244,-1.798348187,-0.481527165,1.499949228,-1.47E-06
9.176185846,11.40830787,-1.821972911,-0.48152757,1.499915656,-2.35E-06
9.177979231,11.40830787,-1.821972911,-0.48152757,1.499915656,-2.35E-06
9.211132288,11.45350218,-1.84559724,-0.481528254,1.499879895,-6.55E-06
9.211676598,11.45350218,-1.84559724,-0.481528254,1.499879895,-6.55E-06
9.249488354,11.49869556,-1.869220787,-0.481529349,1.499846327,-7.69E-06
9.250058889,11.49869556,-1.869220787,-0.481529349,1.499846327,-7.69E-06
9.286090851,11.54388784,-1.892843928,-0.48153067,1.499810513,-1.14E-05
9.286828041,11.54388784,-1.892843928,-0.48153067,1.499810513,-1.14E-05
9.32249999,11.58907917,-1.916466291,-0.481532352,1.499776898,-1.27E-05
9.323127985,11.58907917,-1.916466291,-0.481532352,1.499776898,-1.27E-05
9.35807395,11.63426941,-1.940088235,-0.4815342,1.499741245,-1.56E-05
9.359147787,11.63426941,-1.940088235,-0.4815342,1.499741245,-1.56E-05
9.394456148,11.67945871,-1.963709405,-0.481536353,1.49970753,-1.71E-05
9.394986868,11.67945871,-1.963709405,-0.481536353,1.49970753,-1.71E-05
9.432592154,11.72464692,-1.987330142,-0.481538614,1.499671966,-1.93E-05
9.43458724,11.72464692,-1.987330142,-0.481538614,1.499671966,-1.93E-05
9.469180346,11.76983418,-2.010950113,-0.481541122,1.499638157,-2.07E-05
9.47089839,11.76983418,-2.010950113,-0.481541122,1.499638157,-2.07E-05
9.506216526,11.81502037,-2.034569633,-0.481543677,1.499602654,-2.21E-05
9.506726027,11.81502037,-2.034569633,-0.481543677,1.499602654,-2.21E-05
9.554313183,11.86020561,-2.058188396,-0.481546424,1.499568835,-2.36E-05
9.555069685,11.86020561,-2.058188396,-0.481546424,1.499568835,-2.36E-05
9.593575478,11.90538978,-2.08180669,-0.481549161,1.499533459,-2.41E-05
9.594136,11.90538978,-2.08180669,-0.481549161,1.499533459,-2.41E-05
9.633377552,11.95057299,-2.105424236,-0.481552033,1.499499478,-2.56E-05
9.63514328,11.95057299,-2.105424236,-0.481552033,1.499499478,-2.56E-05
9.668027878,11.99575515,-2.129041292,-0.481554844,1.499464234,-2.53E-05
9.66858983,11.99575515,-2.129041292,-0.481554844,1.499464234,-2.53E-05
9.702194691,12.04093635,-2.152657613,-0.481557739,1.499430173,-2.68E-05
9.702831268,12.04093635,-2.152657613,-0.481557739,1.499430173,-2.68E-05
9.739481926,12.0861165,-2.176273419,-0.481560527,1.49939497,-2.56E-05
9.740736485,12.0861165,-2.176273419,-0.481560527,1.49939497,-2.56E-05
9.77985692,12.13129569,-2.199888504,-0.481563351,1.499360852,-2.71E-05
9.780639172,12.13129569,-2.199888504,-0.481563351,1.499360852,-2.71E-05
9.815049887,12.17647385,-2.22350305,-0.48156603,1.49932577,-2.51E-05
9.815886736,12.17647385,-2.22350305,-0.48156603,1.49932577,-2.51E-05
9.851008654,12.22165102,-2.247116888,-0.481568703,1.499291555,-2.66E-05
9.851738453,12.22165102,-2.247116888,-0.481568703,1.499291555,-2.66E-05
9.889294863,12.26682719,-2.27073016,-0.481571201,1.499256595,-2.38E-05
9.890632868,12.26682719,-2.27073016,-0.481571201,1.499256595,-2.38E-05
9.926476002,12.31200237,-2.294342738,-0.481573657,1.499222188,-2.53E-05
9.927236557,12.31200237,-2.294342738,-0.481573657,1.499222188,-2.53E-05
9.964038134,12.35717655,-2.317954723,-0.481575916,1.499187423,-2.19E-05
9.964812756,12.35717655,-2.317954723,-0.481575916,1.499187423,-2.19E-05
10.00035262,12.40132468,-2.341029379,-0.481521473,1.465114903,0.003649216
10.00104213,12.40132468,-2.341029379,-0.481521473,1.465114903,0.003649216
10.03611493,12.44445054,-2.363563363,-0.48136415,1.431105338,0.004709883
10.0368247,12.44445054,-2.363563363,-0.48136415,1.431105338,0.004709883
10.07430816,12.48655499,-2.385555507,-0.481246601,1.397101741,0.002378783
10.07496905,12.48655499,-2.385555507,-0.481246601,1.397101741,0.002378783
10.10996819,12.52763668,-2.407008533,-0.481176248,1.363094991,0.002387253
10.11064219,12.52763668,-2.407008533,-0.481176248,1.363094991,0.002387253
10.14471149,12.56769512,-2.427922959,-0.481071224,1.329084086,0.003692089
10.14535165,12.56769512,-2.427922959,-0.481071224,1.329084086,0.003692089
10.18000984,12.60673116,-2.448297287,-0.480948309,1.295077947,0.003360541
10.18064761,12.60673116,-2.448297287,-0.480948309,1.295077947,0.003360541
10.21558475,12.64474439,-2.468132407,-0.480849076,1.261070587,0.002713328
10.2163682,12.64474439,-2.468132407,-0.480849076,1.261070587,0.002713328
10.24963069,12.68173449,-2.487428865,-0.480753641,1.227062885,0.003068115
10.25024939,12.68173449,-2.487428865,-0.480753641,1.227062885,0.003068115
10.28541946,12.71770138,-2.506186774,-0.480643579,1.193054481,0.003345131
10.28644776,12.71770138,-2.506186774,-0.480643579,1.193054481,0.003345131
10.32256818,12.75264509,-2.524406059,-0.480534955,1.159046505,0.003074712
10.32379699,12.75264509,-2.524406059,-0.480534955,1.159046505,0.003074712
10.35916185,12.78656552,-2.542086996,-0.480433924,1.125039564,0.002994621
10.35979342,12.78656552,-2.542086996,-0.480433924,1.125039564,0.002994621
10.39450383,12.81946233,-2.559230187,-0.480329858,1.091030764,0.003167267
10.39537072,12.81946233,-2.559230187,-0.480329858,1.091030764,0.003167267
10.42850184,12.85133557,-2.575835473,-0.480222204,1.057022626,0.003169249
10.42908049,12.85133557,-2.575835473,-0.480222204,1.057022626,0.003169249
10.46415496,12.88218518,-2.591903062,-0.480116916,1.023015311,0.003077453
10.46472788,12.88218518,-2.591903062,-0.480116916,1.023015311,0.003077453
10.49993682,12.91201086,-2.60743348,-0.480012831,0.989006586,0.003099267
10.50076246,12.91201086,-2.60743348,-0.480012831,0.989006586,0.003099267
10.53742504,12.94081259,-2.622426707,-0.479907044,0.954998166,0.003146678
10.53828192,12.94081259,-2.622426707,-0.479907044,0.954998166,0.003146678
10.57307768,12.96859109,-2.636883726,-0.479787494,0.921578309,0.00424948
10.57422996,12.96859109,-2.636883726,-0.479787494,0.921578309,0.00424948
10.60740495,12.99534721,-2.650803658,-0.479651649,0.887536261,0.003533857
10.60855722,12.99534721,-2.650803658,-0.479651649,0.887536261,0.003533857
10.64278269,13.02108095,-2.664187914,-0.479554409,0.853563939,0.002624095
10.64386201,13.02108095,-2.664187914,-0.479554409,0.853563939,0.002624095
10.67803836,13.04579192,-2.677037221,-0.479458954,0.819602366,0.003260467
10.67904449,13.04579192,-2.677037221,-0.479458954,0.819602366,0.003260467
10.71855283,13.06948013,-2.689351487,-0.479341414,0.785645438,0.003608339
10.7197485,13.06948013,-2.689351487,-0.479341414,0.785645438,0.003608339
10.7555151,13.09214766,-2.701133306,-0.479225893,0.751254787,0.003303644
10.75638056,13.09214766,-2.701133306,-0.479225893,0.751254787,0.003303644
10.79027295,13.11379513,-2.712386751,-0.47911701,0.715883243,0.002969985
10.79084706,13.11379513,-2.712386751,-0.47911701,0.715883243,0.002969985
10.82556415,13.13442095,-2.723108554,-0.479010532,0.680193557,0.002902785
10.82660508,13.13442095,-2.723108554,-0.479010532,0.680193557,0.002902785
10.859972,13.15402462,-2.733293559,-0.47890065,0.644911689,0.002876785
10.86067271,13.15402462,-2.733293559,-0.47890065,0.644911689,0.002876785
10.89482284,13.17260564,-2.742943868,-0.478790474,0.609717808,0.002727462
10.89596391,13.17260564,-2.742943868,-0.478790474,0.609717808,0.002727462
10.93146753,13.19016365,-2.752060605,-0.478682426,0.574666079,0.002610797
10.93210649,13.19016365,-2.752060605,-0.478682426,0.574666079,0.002610797
10.9665339,13.20669831,-2.760642669,-0.478574044,0.539826441,0.002581971
10.96740985,13.20669831,-2.760642669,-0.478574044,0.539826441,0.002581971
11.00186276,13.22220931,-2.768690601,-0.478464772,0.505155531,0.002537429
11.00246143,13.22220931,-2.768690601,-0.478464772,0.505155531,0.002537429
11.03770161,13.23669638,-2.776205127,-0.478355878,0.470675571,0.002475031
11.03834462,13.23669638,-2.776205127,-0.478355878,0.470675571,0.002475031
11.07159781,13.25015923,-2.783186429,-0.478247483,0.436387932,0.002443575
11.07216954,13.25015923,-2.783186429,-0.478247483,0.436387932,0.002443575
11.10704994,13.26259763,-2.789634357,-0.478138848,0.402319637,0.002433717
11.10883045,13.26259763,-2.789634357,-0.478138848,0.402319637,0.002433717
11.14186311,13.2740114,-2.795548883,-0.478029916,0.368479852,0.002415151
11.1427989,13.2740114,-2.795548883,-0.478029916,0.368479852,0.002415151
11.18020034,13.28440038,-2.800931552,-0.477921681,0.334728229,0.002418026
11.18078256,13.28440038,-2.800931552,-0.477921681,0.334728229,0.002418026
11.21392441,13.2937644,-2.805780326,-0.477813046,0.3011003,0.00245224
11.21453595,13.2937644,-2.805780326,-0.477813046,0.3011003,0.00245224
11.2515049,13.3021033,-2.810097612,-0.477704398,0.267668034,0.002477207
11.25234199,13.3021033,-2.810097612,-0.477704398,0.267668034,0.002477207
11.28595257,13.30941694,-2.813880754,-0.477595882,0.234427684,0.002521914
11.28707838,13.30941694,-2.813880754,-0.477595882,0.234427684,0.002521914
11.32322788,13.31570503,-2.817127424,-0.477487384,0.201720133,0.002580431
11.32381964,13.31570503,-2.817127424,-0.477487384,0.201720133,0.002580431
11.35799384,13.32096741,-2.819843477,-0.477378782,0.168989205,0.002653309
11.35937858,13.32096741,-2.819843477,-0.477378782,0.168989205,0.002653309
11.39396262,13.32520401,-2.822029311,-0.477270198,0.136207564,0.002737347
11.3945787,13.32520401,-2.822029311,-0.477270198,0.136207564,0.002737347
11.42815137,13.32841478,-2.823685181,-0.477161665,0.10336314,0.002838289
11.42877173,13.32841478,-2.823685181,-0.477161665,0.10336314,0.002838289
11.46236563,13.33059966,-2.824811264,-0.477053085,0.070452147,0.002956166
11.46340013,13.33059966,-2.824811264,-0.477053085,0.070452147,0.002956166
11.49635768,13.33175857,-2.825407702,-0.476944445,0.03748085,0.003087259
11.49719763,13.33175857,-2.825407702,-0.476944445,0.03748085,0.003087259
11.5405457,13.33189132,-2.82547459,-0.47683578,0.004473535,0.003231857
11.54138684,13.33189132,-2.82547459,-0.47683578,0.004473535,0.003231857
